vendor,family,subfamily,part_number,identifier_kind,cmsis_device,target_config,cpu_architectures,flash_drivers,openocd_distribution,openocd_commit,source_pack_vendor,source_pack_name,source_pack_version,source_kind,source_url,source_content_sha256,mapping_rule_id,mapping_status,validation_status
Cypress/Fujitsu,FM3 Basic Series,MB9AF420,MB9AF421L,cmsis_device_name,MB9AF421L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3Basic_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3Basic_DFP.pdsc,ceac5e9e48f8d90f1f3ce03fbeac24b2bae381c683a239d20e3846befa090fff,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Ultra Low Leak Series,MB9AFA30,MB9AFA31L,cmsis_device_name,MB9AFA31L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3UltraLowLeak_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3UltraLowLeak_DFP.pdsc,dd4708fe39394aa35f618079ffcae3c7b02e486f3aa9701b257a9d30c6bfc2bf,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Ultra Low Leak Series,MB9AFA30,MB9AFA31M,cmsis_device_name,MB9AFA31M,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3UltraLowLeak_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3UltraLowLeak_DFP.pdsc,dd4708fe39394aa35f618079ffcae3c7b02e486f3aa9701b257a9d30c6bfc2bf,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Ultra Low Leak Series,MB9AFA30,MB9AFA31N,cmsis_device_name,MB9AFA31N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3UltraLowLeak_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3UltraLowLeak_DFP.pdsc,dd4708fe39394aa35f618079ffcae3c7b02e486f3aa9701b257a9d30c6bfc2bf,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Ultra Low Leak Series,MB9AFA30,MB9AFA32L,cmsis_device_name,MB9AFA32L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3UltraLowLeak_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3UltraLowLeak_DFP.pdsc,dd4708fe39394aa35f618079ffcae3c7b02e486f3aa9701b257a9d30c6bfc2bf,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Ultra Low Leak Series,MB9AFA30,MB9AFA32M,cmsis_device_name,MB9AFA32M,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3UltraLowLeak_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3UltraLowLeak_DFP.pdsc,dd4708fe39394aa35f618079ffcae3c7b02e486f3aa9701b257a9d30c6bfc2bf,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Ultra Low Leak Series,MB9AFA30,MB9AFA32N,cmsis_device_name,MB9AFA32N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3UltraLowLeak_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3UltraLowLeak_DFP.pdsc,dd4708fe39394aa35f618079ffcae3c7b02e486f3aa9701b257a9d30c6bfc2bf,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFA40,MB9AFA41L,cmsis_device_name,MB9AFA41L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFA40,MB9AFA41M,cmsis_device_name,MB9AFA41M,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFA40,MB9AFA41N,cmsis_device_name,MB9AFA41N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFA40,MB9AFA42L,cmsis_device_name,MB9AFA42L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFA40,MB9AFA42M,cmsis_device_name,MB9AFA42M,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFA40,MB9AFA42N,cmsis_device_name,MB9AFA42N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFA40,MB9AFA44L,cmsis_device_name,MB9AFA44L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFA40,MB9AFA44M,cmsis_device_name,MB9AFA44M,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFA40,MB9AFA44N,cmsis_device_name,MB9AFA44N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFB40,MB9AFB41L,cmsis_device_name,MB9AFB41L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFB40,MB9AFB41M,cmsis_device_name,MB9AFB41M,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFB40,MB9AFB41N,cmsis_device_name,MB9AFB41N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFB40,MB9AFB42L,cmsis_device_name,MB9AFB42L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFB40,MB9AFB42M,cmsis_device_name,MB9AFB42M,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFB40,MB9AFB42N,cmsis_device_name,MB9AFB42N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFB40,MB9AFB44L,cmsis_device_name,MB9AFB44L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFB40,MB9AFB44M,cmsis_device_name,MB9AFB44M,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Low Power Series,MB9AFB40,MB9AFB44N,cmsis_device_name,MB9AFB44N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3LowPower_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3LowPower_DFP.pdsc,0b684ebaab1afc2b8bc633d8d7e2662347a306832323e3a8791d077a8b06807e,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF100,MB9BF102N,cmsis_device_name,MB9BF102N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF100,MB9BF102R,cmsis_device_name,MB9BF102R,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF100,MB9BF104N,cmsis_device_name,MB9BF104N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF100,MB9BF104R,cmsis_device_name,MB9BF104R,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF100,MB9BF105N,cmsis_device_name,MB9BF105N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF100,MB9BF105R,cmsis_device_name,MB9BF105R,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF100,MB9BF106N,cmsis_device_name,MB9BF106N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF100,MB9BF106R,cmsis_device_name,MB9BF106R,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF112N,cmsis_device_name,MB9BF112N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF112R,cmsis_device_name,MB9BF112R,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF114N,cmsis_device_name,MB9BF114N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF114R,cmsis_device_name,MB9BF114R,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF115N,cmsis_device_name,MB9BF115N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF115R,cmsis_device_name,MB9BF115R,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF116N,cmsis_device_name,MB9BF116N,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF116R,cmsis_device_name,MB9BF116R,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF116S,cmsis_device_name,MB9BF116S,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF116T,cmsis_device_name,MB9BF116T,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF117S,cmsis_device_name,MB9BF117S,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF117T,cmsis_device_name,MB9BF117T,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF118S,cmsis_device_name,MB9BF118S,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 High Performance Series,MB9BF110,MB9BF118T,cmsis_device_name,MB9BF118T,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3HighPerformance_DFP,1.2.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3HighPerformance_DFP.pdsc,2f1948b375b831aa273c795c920cb3e732b92f07e50cc15d44fa5bbed75452af,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Basic Series,MB9BF120,MB9BF121J,cmsis_device_name,MB9BF121J,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3Basic_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3Basic_DFP.pdsc,ceac5e9e48f8d90f1f3ce03fbeac24b2bae381c683a239d20e3846befa090fff,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Basic Series,MB9BF120,MB9BF121K,cmsis_device_name,MB9BF121K,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3Basic_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3Basic_DFP.pdsc,ceac5e9e48f8d90f1f3ce03fbeac24b2bae381c683a239d20e3846befa090fff,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Basic Series,MB9BF120,MB9BF121L,cmsis_device_name,MB9BF121L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3Basic_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3Basic_DFP.pdsc,ceac5e9e48f8d90f1f3ce03fbeac24b2bae381c683a239d20e3846befa090fff,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Basic Series,MB9BF120,MB9BF121M,cmsis_device_name,MB9BF121M,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3Basic_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3Basic_DFP.pdsc,ceac5e9e48f8d90f1f3ce03fbeac24b2bae381c683a239d20e3846befa090fff,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Basic Series,MB9BF120,MB9BF122K,cmsis_device_name,MB9BF122K,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3Basic_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3Basic_DFP.pdsc,ceac5e9e48f8d90f1f3ce03fbeac24b2bae381c683a239d20e3846befa090fff,fujitsu-fm3,mapping_candidate,not_verified
Cypress/Fujitsu,FM3 Basic Series,MB9BF120,MB9BF122L,cmsis_device_name,MB9BF122L,tcl/target/fm3.cfg,"[""ARM Cortex-M""]","[""fm3""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,Keil,FM3Basic_DFP,1.1.1,cmsis_pdsc,https://www.keil.com/pack/Keil.FM3Basic_DFP.pdsc,ceac5e9e48f8d90f1f3ce03fbeac24b2bae381c683a239d20e3846befa090fff,fujitsu-fm3,mapping_candidate,not_verified
