vendor,part_number,identifier_kind,cpu_architectures,target_config,openocd_distribution,mapping_status,validation_status,catalog_origin
STMicroelectronics,STM32F302C8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302C8Yx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302CBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302CCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302K6Ux,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302K8Ux,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302R6Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302R8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302RBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302RCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302RDTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302RETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302VBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302VCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302VCYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302VDHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302VDTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302VEHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302VETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302ZDTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F302ZETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303C6Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303C8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303CBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303CCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303K6Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303K6Ux,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303K8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303K8Ux,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303R6Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303R8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303RBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303RCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303RDTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303RETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303VBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303VCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303VCYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303VDHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303VDTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303VEHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303VETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303VEYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303ZDTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F303ZETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F318C8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F318C8Yx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F318K8Ux,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F328C8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334C4Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334C6Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334C8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334C8Yx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334K4Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334K4Ux,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334K6Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334K6Ux,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334K8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334K8Ux,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334R6Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F334R8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F358CCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F358RCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F358VCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373C8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373CBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373CCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373R8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373RBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373RCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373V8Hx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373V8Tx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373VBHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373VBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373VCHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F373VCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F378CCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F378RCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F378RCYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F378VCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F398VETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f3x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401CBUx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401CBYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401CCFx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401CCUx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401CCYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401CDUx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401CDYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401CEUx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401CEYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401RBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401RCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401RDTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401RETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401VBHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401VBTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401VCHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401VCTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401VDHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401VDTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401VEHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F401VETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F405OEYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F405OGYx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F405RGTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F405VGTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F405ZGTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F407IEHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F407IETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F407IGHx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F407IGTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F407VETx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
STMicroelectronics,STM32F407VGTx,ordering_pattern,"[""ARM Cortex-M""]",tcl/target/stm32f4x.cfg,upstream-openocd,mapping_candidate,not_verified,plasma_openocd_parts_top5_mapped.csv
